canonical_name,entity_name,similarity_score,count,group_id
FIAT.MI,FIA.MI,92.3076923076923,1,3104
FFR Pty Ltd,FFR Pty Ltd,100.0,1,3106
FFR Pty Ltd,FFR Dev Pty Ltd,84.61538461538461,1,3106
Eyre Peninsula Agricultural Research Foundation (EPARE),Eyre Peninsula Agricultural Research Foundation (EPARE),100.0,1,3108
Eyre Peninsula Agricultural Research Foundation (EPARE),Eyre Peninsula Agricultural Foundation,81.72043010752688,1,3108
Exquisart P/L,Exquisart P/L,100.0,1,3110
Exquisart P/L,Exquisant P/L,92.3076923076923,1,3110
Event organisers,Event organisers,100.0,1,3112
Event organisers,Event Organisers,93.75,1,3112
Essendon FC,Essendon FC,100.0,1,3114
Essendon FC,Essendon,84.21052631578947,1,3114
Esanda finance,Esanda finance,100.0,1,3116
Esanda finance,Esanda Finance,92.85714285714286,1,3116
"Erina Leagues Club, Erina","Erina Leagues Club, Erina",100.0,1,3118
"Erina Leagues Club, Erina",Erina Leagues Club Erina,97.95918367346938,1,3118
"Erina Leagues Club, Erina",Erina Leagues Club,83.72093023255813,1,3119
Epoch Gbl Equity Shareholder Yld Unhdg,Epoch Gbl Equity Shareholder Yld Unhdg,100.0,1,3121
Epoch Gbl Equity Shareholder Yld Unhdg,Epoch Gbl Equity Shareholder Yid Unhdg,97.36842105263158,1,3121
Ensemble Theatre,Ensemble Theatre,100.0,1,3123
Ensemble Theatre,Enmore Theatre,80.0,1,3123
Energy Developments (EDL),Energy Developments (EDL),100.0,1,3125
Energy Developments (EDL),Energy Developments,86.36363636363636,1,3125
Embassy of the Islamic Republic of Iran,Embassy of the Islamic Republic of Iran,100.0,1,3127
Embassy of the Islamic Republic of Iran,Ambassador of the Islamic Republic of Iran,91.35802469135803,1,3127
Embassy of Italy,Embassy of Italy,100.0,1,3129
Embassy of Italy,Embassy of Israel,84.84848484848484,1,3129
Economics Society of Australia,Economics Society of Australia,100.0,1,3131
Economics Society of Australia,Economic Society of Australia,98.30508474576271,1,3131
Eastwood-Thornleigh Tennis Association,Eastwood-Thornleigh Tennis Association,100.0,1,3133
Eastwood-Thornleigh Tennis Association,Eastwood-Thornleigh District Tennis Association,89.41176470588236,1,3133
ENDEAVOUR GROUP (EDV),ENDEAVOUR GROUP (EDV),100.0,1,3135
ENDEAVOUR GROUP (EDV),ENDEAVOUR GROUP,83.33333333333334,1,3135
ELDERS RURAL BANK,ELDERS RURAL BANK,100.0,1,3137
ELDERS RURAL BANK,ELDER'S RURAL BANK,97.14285714285714,1,3137
Dunsborough WA,Dunsborough WA,100.0,1,3139
Dunsborough WA,Dunsborough,88.0,1,3139
Dunamis Christian Centre Ltd,Dunamis Christian Centre Ltd,100.0,1,3141
Dunamis Christian Centre Ltd,Dunamis Christian Centre Limited,93.33333333333333,1,3141
"Dolans Bay, NSW","Dolans Bay, NSW",100.0,1,3143
"Dolans Bay, NSW",Dolans Bay NSW,96.55172413793103,1,3143
Distilled Spirits Industry Council of Australia Inc.,Distilled Spirits Industry Council of Australia Inc.,100.0,1,3145
Distilled Spirits Industry Council of Australia Inc.,Distilled Spirits Industry Council of Australia Inc,99.02912621359224,1,3145
Digital Radio Plus,Digital Radio Plus,100.0,1,3147
Digital Radio Plus,Digital Radio,83.87096774193549,1,3147
Deakin University Burwood,Deakin University Burwood,100.0,1,3149
Deakin University Burwood,Deakin University,80.95238095238095,1,3149
DPAKS O'Dwyer Family Trust,DPAKS O'Dwyer Family Trust,100.0,1,3151
DPAKS O'Dwyer Family Trust,DP & KS O'Dwyer Family Trust,85.18518518518519,1,3151
DG Lawnton Gosford P/L,DG Lawnton Gosford P/L,100.0,1,3153
DG Lawnton Gosford P/L,DG Lawnton Gosford,90.0,1,3153
DEBORAH CHADWICK DESIGNS PTY,DEBORAH CHADWICK DESIGNS PTY,100.0,1,3155
DEBORAH CHADWICK DESIGNS PTY,DEBORAH CHADWICK DESIGN PTY LTD,91.52542372881356,1,3155
Customers Limited,Customers Limited,100.0,1,3157
Customers Limited,Coles Limited,80.0,1,3157
Cuban Ambassador,Cuban Ambassador,100.0,1,3159
Cuban Ambassador,Ambassador of Cuba,88.23529411764706,1,3159
Crown Towers Hotel,Crown Towers Hotel,100.0,1,3161
Crown Towers Hotel,Crown Towers,80.0,1,3161
Crochdantish Pty Ltd (Spouse),Crochdantish Pty Ltd (Spouse),100.0,1,3163
Crochdantish Pty Ltd (Spouse),Crochdantish Pty Ltd,81.63265306122449,1,3163
Crochdantigh Pty Ltd,Crochdantigh Pty Ltd,100.0,1,3165
Crochdantigh Pty Ltd,Croch Dantish Pty Ltd,87.8048780487805,1,3165
Cricket teams,Cricket teams,100.0,1,3167
Cricket teams,Cricket Teams,92.3076923076923,1,3167
Cricket Australia and the SCG Trust,Cricket Australia and the SCG Trust,100.0,1,3169
Cricket Australia and the SCG Trust,Cricket Australia and SCG Trust,93.93939393939394,1,3169
Crawford Australian Leadership Forum,Crawford Australian Leadership Forum,100.0,1,3171
Crawford Australian Leadership Forum,ANU Crawford Leadership Forum,83.07692307692307,1,3171
Crawford Australian Leadership Forum,Australia-Israel Leadership Forum,81.15942028985508,1,3172
Counsels Chambers Limited,Counsels Chambers Limited,100.0,1,3174
Counsels Chambers Limited,Counsel's Chambers Limited,98.0392156862745,1,3174
Costa group,Costa group,100.0,1,3176
Costa group,Costa Group,90.9090909090909,1,3176
Costa group,Coles group,81.81818181818181,1,3177
Consolidated Pastoral Company Pty Ltd (CPC),Consolidated Pastoral Company Pty Ltd (CPC),100.0,1,3179
Consolidated Pastoral Company Pty Ltd (CPC),Consolidated Pastoral Company,80.55555555555556,1,3179
Commonwealth Bank of Australia CBAPC - Perls VI,Commonwealth Bank of Australia CBAPC - Perls VI,100.0,1,3181
Commonwealth Bank of Australia CBAPC - Perls VI,Commonwealth Bank of Australia CBAPC - Perks VI,97.87234042553192,1,3181
"Colonial First State, ANZ, NAB, Adelaide Bendigo, Westpac","Colonial First State, ANZ, NAB, Adelaide Bendigo, Westpac",100.0,1,3183
"Colonial First State, ANZ, NAB, Adelaide Bendigo, Westpac","Colonial First State, ANZ, NAB, Adelaide Bendigo",91.42857142857143,1,3183
Colonial First State Managed Funds,Colonial First State Managed Funds,100.0,1,3185
Colonial First State Managed Funds,Colonial Fire State Managed Funds,95.52238805970148,1,3185
College of Australian Training,College of Australian Training,100.0,1,3187
College of Australian Training,Australian College of Ministries,80.64516129032258,1,3187
Collection House Ltd.,Collection House Ltd.,100.0,1,3189
Collection House Ltd.,Collection House Ltd,97.5609756097561,1,3189
Collection House Ltd.,Collection House Itd,92.6829268292683,1,3190
Colac Tigers Football Netball Club,Colac Tigers Football Netball Club,100.0,1,3192
Colac Tigers Football Netball Club,Colac Football and Netball Club,86.15384615384616,1,3192
"Coffs Harbour, NSW","Coffs Harbour, NSW",100.0,1,3194
"Coffs Harbour, NSW","Coff Harbour, NSW",97.14285714285714,1,3194
Coeur de Lion Investments Pty limited,Coeur de Lion Investments Pty limited,100.0,1,3196
Coeur de Lion Investments Pty limited,Coeur de Lion Investments Pty Ltd,82.85714285714285,1,3196
Coalition for Conservation International Climate Conference,Coalition for Conservation International Climate Conference,100.0,1,3198
Coalition for Conservation International Climate Conference,Coalition for Conservation International,80.8080808080808,1,3198
Clock,Clock,100.0,1,3200
Clock,Block,80.0,1,3200
Climate Council,Climate Council,100.0,1,3202
Climate Council,Cattle Council,82.75862068965517,1,3202
Clifton Beach Royal Life Saving Club,Clifton Beach Royal Life Saving Club,100.0,1,3204
Clifton Beach Royal Life Saving Club,Clifton Beach Royal Life Saving,92.53731343283582,1,3204
CircusOz,CircusOz,100.0,1,3206
CircusOz,Circus Oz,94.11764705882352,1,3206
Chinese Government,Chinese Government,100.0,1,3208
Chinese Government,Chilean Government,83.33333333333334,1,3208
Challenger Ltd,Challenger Ltd,100.0,1,3210
Challenger Ltd,Challenger Limited,87.5,1,3210
Central Coast Volleyball Club Inc.,Central Coast Volleyball Club Inc.,100.0,1,3212
Central Coast Volleyball Club Inc.,Central Coast Volleyball Club Inc,98.50746268656717,1,3212
"Central Coast Bears, Woongarah Football Club","Central Coast Bears, Woongarah Football Club",100.0,1,3214
"Central Coast Bears, Woongarah Football Club","Central Coast Bears, Woongarah FC",83.11688311688312,1,3214
Catholic Social Services Australia,Catholic Social Services Australia,100.0,1,3216
Catholic Social Services Australia,Australian Council of Social Service,80.0,1,3216
Cartagen Group Pty Ltd,Cartagen Group Pty Ltd,100.0,1,3218
Cartagen Group Pty Ltd,Calibre Group Pty Ltd,83.72093023255813,1,3218
Carlton Football Club; MCC; RACV; Pontiac Car Club of Australia; Union-University and Schools Club - Sydney; Melbourne University Liberal Club,Carlton Football Club; MCC; RACV; Pontiac Car Club of Australia; Union-University and Schools Club - Sydney; Melbourne University Liberal Club,100.0,1,3220
Carlton Football Club; MCC; RACV; Pontiac Car Club of Australia; Union-University and Schools Club - Sydney; Melbourne University Liberal Club,"Carlton Football Club, MCC, RACV, Liberal Party of Australia (Victorian Division), Pontiac Car Club of Australia, Union-University and Schools Club, Sydney, Melbourne University, Liberal Club",81.68168168168168,1,3220
